RENDERING NPI,PROVIDER LEGAL NAME,CALENDAR YEAR,DELIVERY SYSTEM,PROVIDER TYPE,AGE GROUP,ADV USER CNT,ADV USER ANNOTATION CODE,ADV SVC CNT,ADV  SVC ANNOTATION CODE,PREV USER CNT,PREV USER ANNOTATION CODE,PREV SVC CNT,PREV SVC ANNOTATION CODE,TXMT USER CNT,TXMT USER ANNOTATION CODE,TXMT SVC CNT,TXMT SVC ANNOTATION CODE,EXAM USER CNT,EXAM USER ANNOTATION CODE,EXAM SVC CNT,EXAM SVC ANNOTATION CODE
1003975566,TURNER KARLA M,2021,PHP,RENDERING,AGE 0-20,14,,52,,,1,,1,,1,,2,,1,,1
1003975566,TURNER KARLA M,2021,PHP,RENDERING,AGE 21+,49,,261,,,1,,1,31,,103,,35,,35,
1003976994,BLUM MICHAEL P,2021,FFS,RENDERING,AGE 0-20,,1,,1,0,,0,,,1,,1,,1,,1
1003976994,BLUM MICHAEL P,2021,FFS,RENDERING,AGE 21+,,1,,2,0,,0,,,1,,2,0,,0,
1003982075,CHOY MARIA JESUSA T,2021,FFS,RENDERING,AGE 0-20,227,,"1,484",,162,,612,,91,,236,,198,,227,
1003982075,CHOY MARIA JESUSA T,2021,FFS,RENDERING,AGE 21+,438,,"1,996",,122,,224,,210,,825,,365,,365,
1003982075,CHOY MARIA JESUSA T,2021,GMC,RENDERING,AGE 0-20,,1,,1,,1,,1,0,,0,,,1,,1
1003982075,CHOY MARIA JESUSA T,2021,PHP,RENDERING,AGE 0-20,,1,,1,0,,0,,,1,,1,0,,0,
1003982638,"JUAREZ, ELVIA, A DENTAL CORP",2021,FFS,RENDERING,AGE 21+,,1,,1,0,,0,,0,,0,,0,,0,
1003989294,TON DANIEL,2021,FFS,RENDERING,AGE 0-20,93,,609,,80,,169,,38,,112,,70,,75,
1003989294,TON DANIEL,2021,FFS,RENDERING,AGE 21+,389,,"2,816",,240,,376,,294,,"1,196",,311,,312,
1003989427,"GUARIN-FORTIN, MARICEL B, DD",2021,FFS,RENDERING,AGE 0-20,,1,,2,,1,,1,0,,0,,,1,,1
1003989427,"GUARIN-FORTIN, MARICEL B, DD",2021,FFS,RENDERING,AGE 21+,,1,,2,,1,,1,,1,,1,,1,,1
1003991910,"AHN, TERRY DDS",2021,FFS,RENDERING,AGE 0-20,208,,"2,753",,180,,592,,110,,279,,188,,231,
1003991910,"AHN, TERRY DDS",2021,FFS,RENDERING,AGE 21+,476,,"4,795",,164,,176,,376,,"1,608",,333,,333,
1003992454,DO DAT-MINH,2021,FFS,RENDERING,AGE 0-20,42,,187,,30,,64,,25,,39,,30,,33,
1003992454,DO DAT-MINH,2021,FFS,RENDERING,AGE 21+,229,,"1,349",,116,,213,,182,,626,,125,,125,
1003996067,GAD MAGDY W,2021,PHP,RENDERING,AGE 0-20,14,,55,,12,,20,,,1,,1,,1,,1
1003996067,GAD MAGDY W,2021,PHP,RENDERING,AGE 21+,211,,667,,139,,230,,43,,95,,140,,142,
1013011642,"MYAING, HLA, DDS",2021,FFS,RENDERING,AGE 0-20,44,,403,,37,,130,,20,,88,,42,,44,
1013011642,"MYAING, HLA, DDS",2021,FFS,RENDERING,AGE 21+,151,,"1,284",,101,,211,,106,,488,,116,,118,
1013035849,SHIRVANI MICHAEL,2021,FFS,RENDERING,AGE 0-20,,1,,1,,1,,1,,1,,1,0,,0,
1013035849,SHIRVANI MICHAEL,2021,FFS,RENDERING,AGE 21+,13,,33,,,1,,1,,1,,2,,1,,1
1013037688,NGUYEN JAUBIN D,2021,FFS,RENDERING,AGE 0-20,448,,"4,180",,361,,"1,323",,202,,400,,355,,384,
1013037688,NGUYEN JAUBIN D,2021,FFS,RENDERING,AGE 21+,275,,"2,104",,143,,275,,203,,580,,173,,173,
1013042688,LOW EVERETT L,2021,FFS,RENDERING,AGE 0-20,27,,143,,20,,49,,14,,41,,19,,26,
1013042688,LOW EVERETT L,2021,FFS,RENDERING,AGE 21+,68,,281,,26,,26,,48,,119,,33,,33,
1013042894,HACKMAN FRANK H,2021,FFS,RENDERING,AGE 0-20,227,,"1,672",,192,,691,,89,,166,,186,,197,
1013042894,HACKMAN FRANK H,2021,FFS,RENDERING,AGE 21+,529,,"2,709",,192,,306,,318,,889,,325,,325,
1013042894,HACKMAN FRANK H,2021,PHP,RENDERING,AGE 21+,,1,,1,0,,0,,,1,,1,0,,0,
1013047539,NGUYEN ROBERT D,2021,FFS,RENDERING,AGE 0-20,101,,"1,540",,93,,530,,39,,106,,99,,129,
1013047539,NGUYEN ROBERT D,2021,FFS,RENDERING,AGE 21+,288,,"3,681",,242,,484,,155,,464,,259,,259,
1013057371,ST JOHNS WELL CHILD,2021,PHP,RENDERING,AGE 0-20,,1,,2,,1,,1,,1,,1,0,,0,
1013058346,RIVERA JOSE W,2021,FFS,RENDERING,AGE 0-20,496,,"2,727",,325,,859,,205,,575,,360,,368,
1013058346,RIVERA JOSE W,2021,FFS,RENDERING,AGE 21+,569,,"2,061",,98,,180,,344,,893,,249,,249,
1013058346,RIVERA JOSE W,2021,GMC,RENDERING,AGE 0-20,,1,,1,0,,0,,,1,,1,0,,0,
1013058346,RIVERA JOSE W,2021,GMC,RENDERING,AGE 21+,,1,,1,0,,0,,,1,,1,0,,0,
1013058346,RIVERA JOSE W,2021,PHP,RENDERING,AGE 21+,,1,,2,,1,,1,,1,,2,,1,,1
1013064625,ASSATOURIANS GUSTAVO A,2021,FFS,RENDERING,AGE 0-20,"1,347",,"10,145",,645,,"1,497",,919,,"2,667",,770,,836,
1013064625,ASSATOURIANS GUSTAVO A,2021,FFS,RENDERING,AGE 21+,"3,306",,"21,208",,"1,074",,"2,010",,"2,658",,"7,783",,"1,390",,"1,403",
1013064625,ASSATOURIANS GUSTAVO A,2021,PHP,RENDERING,AGE 21+,,1,,2,0,,0,,,1,,2,,1,,1
1013069871,"OH, MICHAEL M DMD",2021,FFS,RENDERING,AGE 0-20,51,,376,,48,,122,,24,,65,,51,,65,
1013069871,"OH, MICHAEL M DMD",2021,FFS,RENDERING,AGE 21+,200,,"1,185",,168,,288,,111,,336,,184,,186,
1013072578,SANDHU KIRAN,2021,FFS,RENDERING,AGE 0-20,"1,103",,"11,546",,"1,073",,"4,143",,548,,"1,334",,"1,062",,"1,483",
1013072578,SANDHU KIRAN,2021,FFS,RENDERING,AGE 21+,792,,"5,086",,547,,"1,098",,454,,"1,295",,613,,613,
1013075159,FORESTER JAMES A,2021,FFS,RENDERING,AGE 0-20,345,,"1,172",,36,,65,,329,,870,,,1,,1
1013075324,NGUYEN DUNG THI P,2021,FFS,RENDERING,AGE 0-20,92,,787,,86,,406,,38,,113,,89,,122,
1013075324,NGUYEN DUNG THI P,2021,FFS,RENDERING,AGE 21+,361,,"2,175",,207,,404,,267,,991,,255,,255,
1013077049,"VANIYANTS, LYUDVIG DDS",2021,FFS,RENDERING,AGE 0-20,37,,401,,33,,55,,20,,92,,32,,37,
1013077049,"VANIYANTS, LYUDVIG DDS",2021,FFS,RENDERING,AGE 21+,423,,"3,624",,262,,264,,316,,"1,470",,315,,316,
1013077239,BOHANNAN WILLIAM B,2021,FFS,RENDERING,AGE 0-20,34,,173,,0,,0,,22,,123,,27,,27,
1013077239,BOHANNAN WILLIAM B,2021,FFS,RENDERING,AGE 21+,42,,171,,0,,0,,19,,110,,31,,31,
1013077536,SEN SOUMAVA,2021,FFS,RENDERING,AGE 21+,,1,,2,0,,0,,,1,,2,0,,0,
1013077536,SEN SOUMAVA,2021,GMC,RENDERING,AGE 21+,,1,,1,0,,0,,0,,0,,0,,0,
1013077536,SEN SOUMAVA,2021,PHP,RENDERING,AGE 0-20,,1,,1,0,,0,,,1,,1,0,,0,
1013077536,SEN SOUMAVA,2021,PHP,RENDERING,AGE 21+,,1,,1,0,,0,,0,,0,,0,,0,
1013079227,WESTERN DENTAL SERVICES INC,2021,PHP,RENDERING,AGE 0-20,,1,,1,0,,0,,0,,0,,,1,,1
1013079227,WESTERN DENTAL SERVICES INC,2021,PHP,RENDERING,AGE 21+,,1,,1,0,,0,,0,,0,,,1,,1
1013079227,"WESTERN DENTAL SERVICES, INC.",2021,PHP,RENDERING,AGE 0-20,,1,,1,0,,0,,0,,0,,,1,,1
1013079227,"WESTERN DENTAL SERVICES, INC.",2021,PHP,RENDERING,AGE 21+,,1,,1,0,,0,,0,,0,,,1,,1
1013083047,DUONG VICKY A,2021,FFS,RENDERING,AGE 0-20,124,,"1,354",,101,,262,,52,,164,,106,,117,
1013083047,DUONG VICKY A,2021,FFS,RENDERING,AGE 21+,394,,"2,843",,179,,355,,267,,832,,237,,237,
1013085208,MANCHANDIA DIMPLE J,2021,FFS,RENDERING,AGE 0-20,14,,206,,12,,38,,,1,,2,11,,11,
1013085208,MANCHANDIA DIMPLE J,2021,FFS,RENDERING,AGE 21+,85,,985,,52,,101,,70,,541,,63,,63,
1013086784,LOPEZ GRACIELA L,2021,FFS,RENDERING,AGE 0-20,238,,"2,436",,170,,510,,140,,498,,189,,210,
1013086784,LOPEZ GRACIELA L,2021,FFS,RENDERING,AGE 21+,516,,"3,257",,166,,324,,340,,"1,173",,350,,352,
1013088723,JO PAUL S,2021,FFS,RENDERING,AGE 0-20,17,,136,,15,,47,,11,,37,,11,,13,
1013088723,JO PAUL S,2021,FFS,RENDERING,AGE 21+,116,,662,,52,,102,,94,,323,,40,,40,
1013092998,LATT TIN,2021,FFS,RENDERING,AGE 0-20,216,,"1,706",,126,,413,,135,,457,,129,,136,
1013092998,LATT TIN,2021,FFS,RENDERING,AGE 21+,297,,"2,024",,87,,143,,241,,"1,110",,144,,144,
1013092998,LATT TIN,2021,PHP,RENDERING,AGE 0-20,,1,,2,,1,,2,,1,,1,,1,,1
1013094135,"GORDON, LEONEED",2021,FFS,RENDERING,AGE 0-20,126,,"1,067",,89,,258,,58,,137,,83,,92,
1013094135,"GORDON, LEONEED",2021,FFS,RENDERING,AGE 21+,232,,"1,193",,22,,29,,167,,510,,115,,115,
1013094135,"GORDON, LEONEED",2021,PHP,RENDERING,AGE 0-20,42,,232,,25,,101,,15,,34,,30,,30,
1013094135,"GORDON, LEONEED",2021,PHP,RENDERING,AGE 21+,37,,134,,,1,,1,26,,79,,11,,11,
1013094135,"GORDON, LEONEED, DDS",2021,FFS,RENDERING,AGE 0-20,126,,"1,067",,89,,258,,58,,137,,83,,92,
1013094135,"GORDON, LEONEED, DDS",2021,FFS,RENDERING,AGE 21+,232,,"1,193",,22,,29,,167,,510,,115,,115,
1013094135,"GORDON, LEONEED, DDS",2021,PHP,RENDERING,AGE 0-20,42,,232,,25,,101,,15,,34,,30,,30,
1013094135,"GORDON, LEONEED, DDS",2021,PHP,RENDERING,AGE 21+,37,,134,,,1,,1,26,,79,,11,,11,
1013100411,GRANT-PEART VIVIENNE E,2021,FFS,RENDERING,AGE 0-20,,1,,2,,1,,1,,1,,1,,1,,1
1013100411,GRANT-PEART VIVIENNE E,2021,PHP,RENDERING,AGE 0-20,104,,848,,80,,344,,41,,73,,97,,116,
1013100411,GRANT-PEART VIVIENNE E,2021,PHP,RENDERING,AGE 21+,16,,51,,,1,,1,,1,,2,12,,12,
1013101591,SALAMA WASFI F,2021,FFS,RENDERING,AGE 0-20,325,,"1,186",,40,,108,,130,,280,,242,,244,
1013101591,SALAMA WASFI F,2021,FFS,RENDERING,AGE 21+,"1,022",,"2,866",,31,,48,,306,,536,,810,,810,
1013102029,"GUSHANSKY, LARISSA DDS",2021,PHP,RENDERING,AGE 0-20,,1,,2,,1,,1,,1,,1,,1,,1
1013102029,"GUSHANSKY, LARISSA, DDS INC",2021,PHP,RENDERING,AGE 0-20,,1,,2,,1,,1,,1,,1,,1,,1
1013102706,VOLOSHIN MICHAEL J,2021,FFS,RENDERING,AGE 0-20,305,,"2,960",,251,,"1,233",,148,,379,,289,,314,
1013102706,VOLOSHIN MICHAEL J,2021,FFS,RENDERING,AGE 21+,480,,"3,828",,345,,683,,326,,"1,336",,395,,396,
1013102706,VOLOSHIN MICHAEL J,2021,PHP,RENDERING,AGE 0-20,,1,,2,,1,,2,,1,,1,,1,,1
1013102706,VOLOSHIN MICHAEL J,2021,PHP,RENDERING,AGE 21+,23,,111,,18,,36,,11,,29,,20,,21,
1013109867,"EFFIOM, UTIBE RUTH DDS",2021,FFS,RENDERING,AGE 0-20,25,,208,,24,,87,,12,,29,,23,,28,
1013109867,"EFFIOM, UTIBE RUTH DDS",2021,FFS,RENDERING,AGE 21+,221,,"1,757",,124,,192,,195,,929,,126,,126,
1013109867,"EFFIOM, UTIBE RUTH DDS",2021,PHP,RENDERING,AGE 0-20,,1,,2,,1,,1,,1,,1,,1,,1
1013109867,"EFFIOM, UTIBE RUTH DDS",2021,PHP,RENDERING,AGE 21+,28,,253,,24,,41,,21,,134,,20,,20,
1013114156,ALFONSO ROSSANA T,2021,FFS,RENDERING,AGE 0-20,119,,"1,163",,110,,343,,56,,215,,110,,156,
1013114156,ALFONSO ROSSANA T,2021,FFS,RENDERING,AGE 21+,394,,"2,862",,280,,388,,261,,"1,017",,296,,296,
1013116102,KANG KEVIN C,2021,FFS,RENDERING,AGE 0-20,,1,,2,,1,,2,,1,,1,,1,,1
1013116102,KANG KEVIN C,2021,FFS,RENDERING,AGE 21+,14,,111,,,1,,1,,1,,2,,1,,1
1013118371,FORTIER KEVIN J,2021,FFS,RENDERING,AGE 0-20,45,,345,,41,,110,,16,,39,,43,,58,
1013118371,FORTIER KEVIN J,2021,FFS,RENDERING,AGE 21+,83,,616,,54,,92,,57,,195,,69,,69,
1013119718,TO MICHELLE P,2021,FFS,RENDERING,AGE 0-20,431,,"4,236",,360,,"1,239",,359,,903,,384,,440,
1013119718,TO MICHELLE P,2021,FFS,RENDERING,AGE 21+,,1,,2,0,,0,,,1,,1,,1,,1
1013120468,IM EUNICE YUN S,2021,FFS,RENDERING,AGE 0-20,423,,"4,398",,413,,"1,696",,261,,686,,407,,589,
1013120518,NAKANO JONATHAN KIYOMI,2021,PHP,RENDERING,AGE 0-20,,1,,1,0,,0,,,1,,1,0,,0,
1013126333,KIM REUBEN H,2021,FFS,RENDERING,AGE 0-20,,1,,1,0,,0,,,1,,1,,1,,1
1013126333,KIM REUBEN H,2021,FFS,RENDERING,AGE 21+,24,,46,,,1,,2,13,,18,,,1,,1
1013126622,JHAWAR VIBHA,2021,FFS,RENDERING,AGE 0-20,,1,,1,,1,,1,0,,0,,0,,0,
1013126622,JHAWAR VIBHA,2021,GMC,RENDERING,AGE 0-20,"2,641",,"13,649",,"1,401",,"4,612",,645,,791,,"1,267",,"1,297",
1013129618,GHANNAM SALAM A,2021,FFS,RENDERING,AGE 0-20,338,,"2,262",,328,,"1,367",,45,,123,,326,,357,
1013129618,GHANNAM SALAM A,2021,FFS,RENDERING,AGE 21+,492,,"2,364",,319,,322,,307,,"1,149",,373,,373,
1013130970,KANG MIKE M,2021,FFS,RENDERING,AGE 0-20,183,,"1,378",,150,,536,,57,,199,,166,,179,
1013130970,KANG MIKE M,2021,FFS,RENDERING,AGE 21+,369,,"2,325",,155,,299,,250,,"1,160",,290,,290,
1013131440,LE MICHAEL M,2021,FFS,RENDERING,AGE 21+,23,,52,,0,,0,,23,,51,,0,,0,
1013133750,LAM GILBERT B,2021,FFS,RENDERING,AGE 0-20,339,,"3,892",,292,,"1,166",,147,,493,,308,,384,
1013133750,LAM GILBERT B,2021,FFS,RENDERING,AGE 21+,555,,"3,858",,342,,669,,301,,"1,001",,464,,466,
1013134261,BINA SHAHIN I,2021,FFS,RENDERING,AGE 0-20,76,,222,,0,,0,,74,,212,,0,,0,
1013134261,BINA SHAHIN I,2021,FFS,RENDERING,AGE 21+,41,,121,,0,,0,,40,,117,,0,,0,
1013134261,BINA SHAHIN I,2021,PHP,RENDERING,AGE 21+,,1,,1,,1,,1,0,,0,,,1,,1
1013134329,"COHEN SEDGH, SOL, DDS INC",2021,PHP,RENDERING,AGE 0-20,20,,120,,11,,39,,,1,,1,11,,11,
1013134329,"COHEN SEDGH, SOL, DDS INC",2021,PHP,RENDERING,AGE 21+,25,,100,,0,,0,,,1,,1,13,,13,
1013134329,"SOL COEHN-SEDGH, D.D.S., INC.",2021,PHP,RENDERING,AGE 0-20,20,,120,,11,,39,,,1,,1,11,,11,
1013134329,"SOL COEHN-SEDGH, D.D.S., INC.",2021,PHP,RENDERING,AGE 21+,25,,100,,0,,0,,,1,,1,13,,13,
1013134477,YAZDI KAMRAN,2021,FFS,RENDERING,AGE 0-20,,1,,1,0,,0,,,1,,1,0,,0,
1013134477,YAZDI KAMRAN,2021,FFS,RENDERING,AGE 21+,,1,,2,0,,0,,,1,,2,0,,0,
1013134477,YAZDI KAMRAN,2021,PHP,RENDERING,AGE 0-20,,1,,2,,1,,1,0,,0,,,1,,1
1013134477,YAZDI KAMRAN,2021,PHP,RENDERING,AGE 21+,,1,,2,,1,,1,,1,,1,,1,,1
1013134808,SOUTHWEST DENTAL CENTER INC.,2021,PHP,RENDERING,AGE 0-20,52,,343,,35,,189,,15,,38,,40,,40,
1013134808,SOUTHWEST DENTAL CENTER INC.,2021,PHP,RENDERING,AGE 21+,50,,141,,,1,,1,35,,81,,21,,21,
1013136936,"ARANGO, DORA ELIDA DDS",2021,FFS,RENDERING,AGE 0-20,19,,179,,18,,97,,,1,,1,18,,20,
1013136936,"ARANGO, DORA ELIDA DDS",2021,FFS,RENDERING,AGE 21+,57,,367,,30,,60,,28,,83,,46,,48,
1013137116,STEPANIAN MARDIROS,2021,FFS,RENDERING,AGE 0-20,39,,312,,27,,54,,,1,,2,27,,27,
1013137116,STEPANIAN MARDIROS,2021,FFS,RENDERING,AGE 21+,85,,608,,15,,27,,24,,54,,60,,60,
1013143429,NGUYEN KIM ANH T,2021,FFS,RENDERING,AGE 0-20,94,,706,,94,,303,,31,,61,,93,,133,
1013143429,NGUYEN KIM ANH T,2021,FFS,RENDERING,AGE 21+,156,,"1,029",,100,,176,,109,,368,,109,,109,
1013151927,VU NGOCLE,2021,FFS,RENDERING,AGE 0-20,298,,"4,340",,259,,678,,162,,651,,247,,319,
1013151927,VU NGOCLE,2021,FFS,RENDERING,AGE 21+,448,,"5,966",,326,,378,,298,,"1,414",,395,,395,
1013156793,REINA OSBALDA D,2021,FFS,RENDERING,AGE 0-20,"1,007",,"4,448",,593,,"1,420",,502,,"1,084",,535,,541,
1013156793,REINA OSBALDA D,2021,FFS,RENDERING,AGE 21+,863,,"2,717",,193,,363,,490,,"1,236",,336,,336,
1013161660,VOROS MAGDOLNA,2021,GMC,RENDERING,AGE 21+,,1,,1,,1,,1,0,,0,,,1,,1
1013167378,"OBEROI, SNEHLATA",2021,FFS,RENDERING,AGE 0-20,,1,,1,0,,0,,,1,,1,0,,0,
1013167683,MARTIN AUDREY M,2021,FFS,RENDERING,AGE 0-20,,1,,1,0,,0,,0,,0,,0,,0,
1013168426,MARZAN MARIA ANITA ALMARIA,2021,PHP,RENDERING,AGE 0-20,,1,,1,,1,,1,,1,,1,,1,,1
1013168426,MARZAN MARIA ANITA ALMARIA,2021,PHP,RENDERING,AGE 21+,,1,,1,,1,,1,,1,,1,0,,0,
1013169341,SANDHU PARAMJIT S,2021,FFS,RENDERING,AGE 0-20,,1,,2,,1,,2,,1,,1,,1,,1
1013169341,SANDHU PARAMJIT S,2021,FFS,RENDERING,AGE 21+,35,,185,,17,,28,,20,,44,,25,,25,
1013180520,"CHOI, CHUN KEUN, DDS",2021,FFS,RENDERING,AGE 0-20,16,,51,,,1,,1,,1,,1,,1,,1
1013180520,"CHOI, CHUN KEUN, DDS",2021,FFS,RENDERING,AGE 21+,141,,483,,93,,93,,45,,111,,99,,99,
1013183383,"RETODO, JOHN RICHARD A",2021,FFS,RENDERING,AGE 0-20,,1,,2,,1,,1,,1,,2,,1,,1
1013183383,"RETODO, JOHN RICHARD A",2021,FFS,RENDERING,AGE 21+,48,,481,,32,,34,,35,,246,,30,,30,
1013190016,SU MICHAEL H,2021,FFS,RENDERING,AGE 0-20,71,,541,,60,,207,,29,,93,,67,,79,
1013190016,SU MICHAEL H,2021,FFS,RENDERING,AGE 21+,240,,"1,758",,181,,359,,161,,588,,201,,201,
1013190172,PARVATHI POKALA DDS INC,2021,FFS,RENDERING,AGE 0-20,,1,,1,0,,0,,,1,,1,0,,0,
1013190172,"POKALA, PARVATHI, DDS INC",2021,FFS,RENDERING,AGE 0-20,,1,,1,0,,0,,,1,,1,0,,0,
1013196039,"OSHAGH, MOJDEH DDS",2021,FFS,RENDERING,AGE 0-20,26,,227,,23,,60,,15,,47,,22,,29,
1013196039,"OSHAGH, MOJDEH DDS",2021,FFS,RENDERING,AGE 21+,301,,"2,045",,228,,442,,195,,763,,250,,251,
1013209063,CORTEZ PACHECO NORMA E,2021,FFS,RENDERING,AGE 0-20,395,,"2,421",,270,,595,,153,,440,,277,,285,
1013209063,CORTEZ PACHECO NORMA E,2021,GMC,RENDERING,AGE 0-20,754,,"7,005",,662,,"2,000",,452,,"1,176",,605,,780,
1013209063,CORTEZ PACHECO NORMA E,2021,GMC,RENDERING,AGE 21+,40,,190,,19,,35,,20,,32,,20,,21,
1013212919,HERSEL EVLYNE,2021,FFS,RENDERING,AGE 0-20,217,,"1,934",,162,,608,,114,,388,,186,,216,
1013212919,HERSEL EVLYNE,2021,FFS,RENDERING,AGE 21+,327,,"1,553",,23,,27,,191,,922,,212,,214,
1013212919,HERSEL EVLYNE,2021,PHP,RENDERING,AGE 0-20,117,,647,,73,,144,,22,,77,,102,,119,
1013212919,HERSEL EVLYNE,2021,PHP,RENDERING,AGE 21+,116,,420,,,1,,1,51,,182,,92,,94,
1013214642,ZAU PAUL D,2021,FFS,RENDERING,AGE 0-20,,1,,2,,1,,1,,1,,1,,1,,1
1013214642,ZAU PAUL D,2021,FFS,RENDERING,AGE 21+,37,,238,,15,,15,,22,,131,,31,,31,
1013218106,"WHITLEY, J, DENTAL CORPORATI",2021,FFS,RENDERING,AGE 21+,,1,,2,0,,0,,0,,0,,0,,0,
1013223429,NGO TAM T,2021,FFS,RENDERING,AGE 0-20,569,,"1,387",,,1,,1,,1,,2,,1,,1
1013223429,NGO TAM T,2021,FFS,RENDERING,AGE 21+,"2,137",,"4,799",,,1,,1,31,,48,,,1,,1
1013226240,CANTU DANIEL,2021,FFS,RENDERING,AGE 0-20,,1,,1,0,,0,,,1,,1,0,,0,
1013226240,CANTU DANIEL,2021,FFS,RENDERING,AGE 21+,,1,,2,0,,0,,,1,,2,0,,0,
1013240381,MAXWELL FRANDSEN D,2021,PHP,RENDERING,AGE 0-20,162,,"1,313",,139,,538,,123,,199,,103,,117,
1013240381,MAXWELL FRANDSEN D,2021,PHP,RENDERING,AGE 21+,274,,"1,380",,152,,338,,217,,401,,110,,113,
1013246024,FISHMAN SCOTT A,2021,FFS,RENDERING,AGE 0-20,563,,"5,788",,404,,"1,204",,281,,"1,766",,325,,371,
1013246024,FISHMAN SCOTT A,2021,PHP,RENDERING,AGE 0-20,27,,375,,23,,69,,22,,170,,21,,22,
1013246370,"IHLENDORF, KATHLEEN DMD",2021,FFS,RENDERING,AGE 0-20,770,,"6,424",,527,,"1,401",,562,,"2,189",,410,,422,
1013258441,MARRE ADAM C,2021,FFS,RENDERING,AGE 21+,,1,,1,0,,0,,,1,,1,0,,0,
1013266766,YAMPOLSKY YAN,2021,FFS,RENDERING,AGE 0-20,"1,016",,"12,980",,980,,"4,355",,355,,606,,910,,"1,048",
1013266766,YAMPOLSKY YAN,2021,FFS,RENDERING,AGE 21+,"1,077",,"10,274",,623,,"1,217",,745,,"2,559",,749,,749,
1013266766,YAMPOLSKY YAN,2021,PHP,RENDERING,AGE 21+,,1,,2,,1,,1,0,,0,,,1,,1
1013269000,"ALAMIRAD, FARZAN DDS",2021,FFS,RENDERING,AGE 0-20,12,,77,,,1,,2,,1,,2,11,,12,
1013269000,"ALAMIRAD, FARZAN DDS",2021,FFS,RENDERING,AGE 21+,285,,"2,167",,77,,143,,182,,876,,227,,227,
1013269000,"ALAMIRAD, FARZAN DDS",2021,PHP,RENDERING,AGE 0-20,,1,,1,,1,,1,,1,,1,,1,,1
1013269000,"ALAMIRAD, FARZAN DDS",2021,PHP,RENDERING,AGE 21+,,1,,1,0,,0,,,1,,1,,1,,1
1013280189,REPAKA MRUDULA C,2021,FFS,RENDERING,AGE 0-20,345,,"1,329",,109,,293,,123,,309,,254,,261,
1013280189,REPAKA MRUDULA C,2021,FFS,RENDERING,AGE 21+,850,,"2,773",,101,,191,,420,,"1,185",,576,,577,
1013293000,HE KENNY,2021,FFS,RENDERING,AGE 0-20,246,,"2,739",,204,,777,,64,,227,,225,,264,
1013293000,HE KENNY,2021,FFS,RENDERING,AGE 21+,465,,"2,498",,110,,111,,297,,967,,308,,309,
1013293000,HE KENNY,2021,PHP,RENDERING,AGE 0-20,100,,"1,027",,78,,217,,27,,72,,89,,111,
1013293000,HE KENNY,2021,PHP,RENDERING,AGE 21+,135,,708,,42,,44,,60,,284,,103,,104,
1013299403,DR JEFFREY A SALADIN DENTAL,2021,FFS,RENDERING,AGE 0-20,,1,,1,0,,0,,,1,,1,0,,0,
1013299403,"DR. JEFFREY A. SALADIN, DENTAL CORPORATION",2021,FFS,RENDERING,AGE 0-20,,1,,1,0,,0,,,1,,1,0,,0,
1013299411,DR JEFFREY A SALADIN DENTAL,2021,FFS,RENDERING,AGE 0-20,,1,,2,,1,,1,0,,0,,0,,0,
1013299411,"DR. JEFFREY A SALADIN, DENTAL CORPORATION",2021,FFS,RENDERING,AGE 0-20,,1,,1,,1,,1,0,,0,,0,,0,
1013309368,KARIMI KOOHYAR,2021,FFS,RENDERING,AGE 0-20,30,,202,,23,,47,,,1,,2,28,,28,
1013309368,KARIMI KOOHYAR,2021,FFS,RENDERING,AGE 21+,80,,536,,27,,50,,53,,313,,53,,54,
1013329598,CHAN ALICE,2021,FFS,RENDERING,AGE 0-20,169,,670,,122,,250,,57,,124,,111,,114,
1013343102,PARK CHRIS J,2021,FFS,RENDERING,AGE 0-20,110,,759,,83,,285,,56,,185,,92,,94,
1013343102,PARK CHRIS J,2021,FFS,RENDERING,AGE 21+,626,,"3,553",,338,,651,,418,,"1,518",,404,,404,
1013349182,CHIU SEEWAN,2021,FFS,RENDERING,AGE 0-20,102,,713,,87,,184,,33,,56,,85,,100,
1013349182,CHIU SEEWAN,2021,FFS,RENDERING,AGE 21+,"1,285",,"11,048",,753,,"1,074",,909,,"2,530",,934,,934,
1013356351,CARE ENDODONTICS INC,2021,PHP,RENDERING,AGE 21+,,1,,1,0,,0,,0,,0,,,1,,1
1013391705,DICKTER ROBERT B,2021,FFS,RENDERING,AGE 0-20,,1,,1,0,,0,,0,,0,,0,,0,
1013391705,DICKTER ROBERT B,2021,FFS,RENDERING,AGE 21+,,1,,2,0,,0,,,1,,1,0,,0,
1013391705,DICKTER ROBERT B,2021,GMC,RENDERING,AGE 0-20,185,,922,,129,,284,,61,,118,,144,,146,
1013391705,DICKTER ROBERT B,2021,GMC,RENDERING,AGE 21+,440,,"1,575",,132,,149,,189,,401,,285,,285,
1013392083,PHIPPS DON,2021,GMC,RENDERING,AGE 21+,,1,,1,0,,0,,,1,,1,0,,0,
1013402262,DADASHZADEH ARYA T,2021,FFS,RENDERING,AGE 21+,56,,193,,18,,26,,37,,75,,19,,19,
1013432632,KIM HAN Y,2021,FFS,RENDERING,AGE 0-20,938,,"6,892",,817,,"2,499",,514,,947,,839,,937,
1013432632,KIM HAN Y,2021,FFS,RENDERING,AGE 21+,"1,395",,"6,903",,700,,"1,370",,794,,"2,575",,981,,983,
1013482868,TAVAKOLI MARK M,2021,FFS,RENDERING,AGE 0-20,84,,199,,,1,,1,28,,35,,0,,0,
